,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
11,ORDX07128,2018-03-27,10:42:15,Breakfast,BK,"[('Eggs', 9), ('Coffee', 3), ('Cereal', 3)]",283.5,-37.8124577,144.9538382,0,8.327,12.7056246
12,ORDZ02041,2018-09-12,16:27:02,Dinner,NS,"[('Salmon', 9), ('Pasta', 9), ('Shrimp', 8), ('Fish&Chips', 7)]",1293.5,-37.822583200000004,144.9638538,0,9.126,14.629665900000001
13,ORDJ03037,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 7), ('Coffee', 2), ('Cereal', 4)]",268.75,-37.8042915,144.9498092,0,10.022,14.199794699999998
14,ORDC06718,2018-09-25,16:47:19,Dinner,NS,"[('Shrimp', 9), ('Salmon', 3), ('Fish&Chips', 8), ('Pasta', 8)]",1109.0,-37.801495,144.9675869,0,6.719,12.7609408
15,ORDX00218,2018-04-26,11:43:05,Breakfast,BK,"[('Eggs', 9), ('Pancake', 5), ('Cereal', 1), ('Coffee', 7)]",392.75,-37.81841970000001,144.96688899999998,0,7.565,12.362696699999999
16,ORDI04955,2018-04-20,11:32:57,Breakfast,NS,"[('Eggs', 10), ('Coffee', 1)]",227.5,-37.8063685,144.95919990000002,0,7.709,13.300759
17,ORDI07566,2018-03-23,10:42:15,Breakfast,NS,"[('Cereal', 6), ('Coffee', 8), ('Pancake', 3)]",258.75,-37.80072,144.9585648,0,7.237,12.352289500000001
18,ORDY00643,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 10), ('Shrimp', 5), ('Salmon', 4)]",709.0,-37.8126683,144.94307369999999,0,9.828,15.9397219
19,ORDJ05901,2018-09-01,16:06:45,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 9), ('Shrimp', 5), ('Pasta', 4)]",1029.0,-37.817035700000005,144.95362340000003,0,8.571,14.0746745
20,ORDZ10262,2018-01-20,08:30:25,Breakfast,NS,"[('Coffee', 2), ('Cereal', 4)]",98.99999999999997,-37.8051625,144.9296304,0,10.42,17.458958499999998
21,ORDZ10357,2018-02-07,09:10:59,Breakfast,NS,"[('Eggs', 7), ('Pancake', 4)]",251.0,-37.8142638,144.9473164,0,8.97,13.8724899
22,ORDZ08917,2018-05-17,12:23:39,Lunch,NS,"[('Fries', 9), ('Steak', 10)]",558.0,-37.8237359,144.9348424,0,10.948,16.9662778
23,ORDB03511,2018-08-21,15:36:20,Lunch,TP,"[('Salad', 6), ('Fries', 9)]",211.2,-37.7993958,144.9619289,0,9.862,12.712356800000002
24,ORDA09660,2018-12-24,19:49:51,Dinner,BK,"[('Pasta', 10), ('Shrimp', 7), ('Salmon', 9), ('Fish&Chips', 2)]",1092.0,-37.8191051,145.0037948,0,4.548,11.8141006
25,ORDK02928,2018-10-11,17:17:44,Dinner,BK,"[('Salmon', 7), ('Pasta', 3)]",369.5,-37.8121147,144.9533483,0,8.428,15.229774800000001
26,ORDB02028,2018-09-17,16:37:10,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 9), ('Pasta', 1), ('Salmon', 9)]",873.5,-37.81350020000001,144.965631,0,8.206,12.4895731
27,ORDI10458,2018-01-18,08:30:25,Breakfast,NS,"[('Eggs', 4), ('Coffee', 3), ('Cereal', 4), ('Pancake', 9)]",412.75,-37.7999805,144.9630199,1,6.795,5.4172706
28,ORDA10297,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 10), ('Coffee', 9), ('Eggs', 8)]",453.5,-37.813300399999996,144.9368938,1,10.041,8.7014614
29,ORDZ00990,2018-04-24,11:43:05,Breakfast,NS,"[('Eggs', 7), ('Pancake', 4), ('Coffee', 9), ('Cereal', 3)]",381.5,-37.811334499999994,144.958376,0,8.434,13.680277400000001
30,ORDY07927,2018-04-12,11:12:40,Breakfast,TP,"[('Pancake', 7), ('Eggs', 2), ('Coffee', 2)]",228.75,-37.8190672,144.9655408,0,7.419,10.1798128
31,ORDI05562,2018-10-24,17:48:10,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 8)]",677.0,-37.8204595,144.9663365,0,8.868,14.773334699999998
32,ORDB00982,2018-11-20,18:38:52,Dinner,TP,"[('Fish&Chips', 9), ('Salmon', 6), ('Shrimp', 1), ('Pasta', 4)]",725.0,-37.820184499999996,144.9850372,0,9.192,13.1450872
33,ORDZ11100,2018-11-30,18:59:09,Dinner,NS,"[('Salmon', 3), ('Shrimp', 2), ('Fish&Chips', 4)]",371.0,-37.812878000000005,144.9639494,0,7.846,13.889385699999998
34,ORDB10420,2018-08-06,15:05:54,Lunch,TP,"[('Burger', 3), ('Salad', 6)]",196.2,-37.8156484,144.9543811,0,8.577,12.3169685
35,ORDA05412,2018-02-14,09:21:07,Breakfast,BK,"[('Coffee', 4), ('Pancake', 2), ('Eggs', 4), ('Cereal', 2)]",208.5,-37.8038345,144.96300159999998,0,7.815,12.926363
36,ORDB02261,2018-10-06,17:17:44,Dinner,TP,"[('Fish&Chips', 8), ('Shrimp', 4), ('Salmon', 2)]",578.0,-37.8193867,144.98305109999998,0,9.133,14.8854343
37,ORDY10933,2018-01-11,08:20:16,Breakfast,TP,"[('Eggs', 8), ('Pancake', 3), ('Coffee', 8), ('Cereal', 6)]",434.75,-37.816635600000005,144.9872824,1,9.542,6.0423732
38,ORDY00752,2018-01-27,08:50:42,Breakfast,TP,"[('Coffee', 8), ('Eggs', 2), ('Pancake', 10), ('Cereal', 9)]",535.5,-37.8163449,144.9596659,0,8.121,12.1446258
39,ORDI10948,2018-04-04,11:02:32,Breakfast,NS,"[('Pancake', 9), ('Cereal', 9), ('Eggs', 5)]",517.25,-37.7991571,144.98622609999998,0,7.729,12.5471649
40,ORDB04433,2018-03-05,10:01:41,Breakfast,TP,"[('Eggs', 9), ('Pancake', 8), ('Coffee', 2), ('Cereal', 7)]",554.0,-37.80589620000001,144.9443458,0,10.092,12.9164019
41,ORDC00635,2018-09-02,16:06:45,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 1), ('Pasta', 8)]",366.0,-37.8136525,144.9370198,0,9.901,18.1120561
42,ORDB08725,2018-02-20,09:31:16,Breakfast,TP,"[('Coffee', 6), ('Eggs', 6)]",177.0,-37.798923200000004,144.9727761,0,10.262,12.5621205
43,ORDA06515,2018-03-21,10:32:06,Breakfast,BK,"[('Pancake', 8), ('Eggs', 7)]",348.0,-37.8148408,144.960803,0,7.951,12.787413800000001
44,ORDY05498,2018-11-03,18:08:27,Dinner,TP,"[('Shrimp', 4), ('Salmon', 8)]",544.0,-37.8249739,144.95891809999998,0,8.157,14.149161800000002
45,ORDK07017,2018-05-22,12:33:48,Lunch,BK,"[('Chicken', 3), ('Burger', 6)]",282.0,-37.8191071,144.9919458,0,5.615,11.299859199999998
46,ORDB04529,2018-04-25,11:43:05,Breakfast,TP,"[('Pancake', 10), ('Coffee', 4), ('Cereal', 7), ('Eggs', 2)]",463.5,-37.818315399999996,144.9968188,0,10.304,12.9907423
47,ORDX10949,2018-12-17,19:39:43,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 3), ('Pasta', 10)]",708.0,-37.8061201,144.9486771,0,8.811,15.402745499999998
48,ORDX05820,2018-03-05,10:01:41,Breakfast,BK,"[('Pancake', 8), ('Cereal', 5)]",299.0,-37.802147999999995,144.9850819,0,6.181,11.1560244
49,ORDK03979,2018-07-24,14:45:38,Lunch,BK,"[('Burger', 3), ('Steak', 5), ('Chicken', 7)]",542.0,-37.80396029999999,144.94991519999996,0,8.848,15.0070035
50,ORDA04670,2018-10-26,17:48:10,Dinner,BK,"[('Salmon', 7), ('Shrimp', 5), ('Fish&Chips', 9)]",872.0,-37.8069141,144.99846599999998,0,4.597,11.527090800000002
51,ORDC09358,2018-08-14,15:26:11,Lunch,NS,"[('Fries', 4), ('Salad', 10)]",220.0,-37.823333500000004,144.99988090000002,0,10.612,16.3439646
52,ORDC02554,2018-02-11,09:21:07,Breakfast,NS,"[('Cereal', 5), ('Coffee', 2)]",120.0,-37.812806099999996,144.96827,0,7.622,13.8520804
53,ORDZ08728,2018-09-05,16:06:45,Dinner,NS,"[('Shrimp', 9), ('Salmon', 9), ('Fish&Chips', 8), ('Pasta', 8)]",1355.0,-37.814936200000005,144.92735109999998,0,10.813,16.465597199999998
54,ORDK03608,2018-07-04,14:05:04,Lunch,BK,"[('Fries', 9), ('Steak', 4), ('Chicken', 5), ('Salad', 5), ('Burger', 9)]",813.0,-37.8218102,144.9518698,0,8.888,14.5830505
55,ORDI00814,2018-04-05,11:02:32,Breakfast,NS,"[('Eggs', 7), ('Coffee', 2), ('Pancake', 5)]",290.25,-37.798447700000004,144.9590122,0,7.432,12.8961655
56,ORDK04371,2018-02-08,09:10:59,Breakfast,BK,"[('Eggs', 1), ('Cereal', 3), ('Coffee', 8)]",145.0,-37.8168264,144.9505586,0,9.228,13.895017800000002
57,ORDJ00958,2018-02-08,09:10:59,Breakfast,TP,"[('Coffee', 3), ('Eggs', 4)]",110.5,-37.822100299999995,144.9806504,0,8.618,11.222951199999999
58,ORDY03805,2018-11-05,18:08:27,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 7), ('Salmon', 10)]",925.0,-37.8174395,144.9704191,0,7.912,11.9478235
59,ORDX05970,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 6), ('Shrimp', 8)]",642.0,-37.8159229,144.9369739,0,10.058,19.548623499999998
60,ORDC08179,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 6), ('Cereal', 2), ('Eggs', 4), ('Pancake', 6)]",320.5,-37.8038207,144.9678332,1,6.619,5.8683276
61,ORDZ07086,2018-10-29,17:58:18,Dinner,NS,"[('Shrimp', 10), ('Salmon', 9), ('Fish&Chips', 10)]",1259.0,-37.8239154,144.9299158,0,11.395,17.314985600000004
62,ORDK04975,2018-11-28,18:59:09,Dinner,BK,"[('Salmon', 8), ('Shrimp', 5)]",598.0,-37.818185799999995,144.975564,0,7.056,14.090451500000002
63,ORDK06875,2018-06-20,13:34:38,Lunch,BK,"[('Chicken', 5), ('Salad', 1)]",177.2,-37.812931799999994,144.9617801,0,7.823,13.769817300000001
64,ORDI02776,2018-12-16,19:29:34,Dinner,NS,"[('Pasta', 10), ('Salmon', 2), ('Shrimp', 9)]",843.0,-37.8245704,144.9458233,0,10.367,18.2796982
65,ORDY07246,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 7), ('Cereal', 2), ('Eggs', 1)]",116.5,-37.8261097,144.98479719999997,0,9.182,11.7540465
66,ORDZ10775,2018-08-05,15:05:54,Lunch,NS,"[('Chicken', 3), ('Fries', 7), ('Salad', 5), ('Burger', 9), ('Steak', 4)]",725.0,-37.81505739999999,144.952147,0,8.768,15.9814599
67,ORDY05839,2018-04-03,11:02:32,Breakfast,TP,"[('Pancake', 2), ('Cereal', 3)]",111.5,-37.813208700000004,144.99037080000002,0,10.053,12.3009453
68,ORDC02482,2018-01-11,08:20:16,Breakfast,NS,"[('Eggs', 3), ('Cereal', 10)]",276.0,-37.8072596,144.95739609999998,1,8.099,7.0805704
69,ORDZ01423,2018-08-27,15:56:37,Lunch,NS,"[('Steak', 9), ('Salad', 8), ('Chicken', 5)]",702.6,-37.8145317,144.9711395,0,7.742,12.773037
70,ORDA00779,2018-04-24,11:43:05,Breakfast,BK,"[('Pancake', 1), ('Cereal', 8)]",192.25,-37.8188348,144.953282,0,8.801,14.098419699999999
71,ORDB08485,2018-05-06,12:03:22,Lunch,TP,"[('Chicken', 4), ('Burger', 1)]",159.0,-37.8084464,144.9478112,0,9.708,14.225613500000001
72,ORDJ00215,2018-11-21,18:38:52,Dinner,TP,"[('Shrimp', 4), ('Salmon', 4), ('Fish&Chips', 10), ('Pasta', 4)]",840.0,-37.8078065,144.9827549,0,9.795,13.993634599999998
73,ORDJ04878,2018-11-11,18:28:43,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 1)]",359.0,-37.8033086,144.9615678,0,9.394,14.612184599999999
74,ORDK00322,2018-04-16,11:22:49,Breakfast,BK,"[('Eggs', 4), ('Cereal', 7), ('Pancake', 8)]",429.0,-37.811453,144.96467009999998,0,7.425,12.4785097
75,ORDZ00065,2018-04-25,11:43:05,Breakfast,NS,"[('Eggs', 10), ('Pancake', 8), ('Coffee', 1), ('Cereal', 10)]",631.5,-37.8187257,144.95355039999998,0,9.202,14.359744400000002
76,ORDY05231,2018-07-10,14:15:12,Lunch,TP,"[('Salad', 4), ('Burger', 3), ('Chicken', 6)]",353.8,-37.8245135,144.9827427,0,8.879,12.4003724
77,ORDZ00057,2018-09-08,16:16:54,Dinner,NS,"[('Shrimp', 3), ('Pasta', 4), ('Salmon', 5), ('Fish&Chips', 6)]",687.0,-37.8197601,144.97607250000001,0,8.44,16.4101711
78,ORDZ10330,2018-06-13,13:24:30,Lunch,NS,"[('Fries', 5), ('Salad', 1), ('Steak', 9), ('Burger', 4)]",606.2,-37.805075099999996,144.97159440000001,0,6.93,12.5422142
79,ORDJ04762,2018-05-20,12:33:48,Lunch,TP,"[('Fries', 8), ('Chicken', 4)]",224.0,-37.8097839,144.9932567,0,10.438,15.382563500000002
80,ORDI05094,2018-06-14,13:24:30,Lunch,NS,"[('Burger', 7), ('Steak', 3), ('Fries', 1), ('Salad', 7)]",484.4,-37.827855,144.9843237,0,9.91,15.5270134
81,ORDJ07652,2018-04-20,11:32:57,Breakfast,TP,"[('Pancake', 2), ('Cereal', 1), ('Eggs', 4), ('Coffee', 4)]",187.5,-37.825371399999995,144.9569509,0,8.097,10.916426699999999
82,ORDC07069,2018-12-26,19:49:51,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 5), ('Pasta', 8), ('Salmon', 5)]",1140.0,-37.8118717,144.9999248,0,9.575,15.8072647
83,ORDK07757,2018-11-14,18:28:43,Dinner,BK,"[('Pasta', 3), ('Salmon', 4), ('Shrimp', 2), ('Fish&Chips', 2)]",424.5,-37.8001762,144.9617518,0,8.162,15.157207999999999
84,ORDY06809,2018-06-11,13:14:21,Lunch,TP,"[('Salad', 7), ('Steak', 6), ('Fries', 3)]",426.4,-37.823687,144.9431055,0,9.232,13.1007772
85,ORDY08664,2018-05-31,12:54:05,Lunch,TP,"[('Chicken', 3), ('Salad', 8), ('Fries', 1), ('Steak', 9)]",650.6,-37.8202914,144.95769719999998,0,7.931,11.4837711
86,ORDB00227,2018-02-08,09:10:59,Breakfast,TP,"[('Pancake', 4), ('Cereal', 8), ('Eggs', 9)]",463.0,-37.8022099,144.9605892,0,9.454,11.7666109
87,ORDK07507,2018-08-16,15:26:11,Lunch,BK,"[('Salad', 6), ('Fries', 10), ('Steak', 1), ('Chicken', 4)]",396.2,-37.810638899999994,145.0006749,0,4.078,9.9242706
88,ORDZ10436,2018-06-09,13:14:21,Lunch,NS,"[('Burger', 2), ('Chicken', 10), ('Steak', 5), ('Salad', 2)]",641.4,-37.8217211,144.9865224,0,9.327,17.0271555
89,ORDY10606,2018-11-14,18:28:43,Dinner,TP,"[('Shrimp', 5), ('Pasta', 10), ('Fish&Chips', 2), ('Salmon', 5)]",820.0,-37.8196346,144.98499569999998,0,9.274,13.659345000000002
90,ORDA01759,2018-01-21,08:40:33,Breakfast,BK,"[('Eggs', 2), ('Cereal', 7), ('Pancake', 1), ('Coffee', 3)]",237.75,-37.805851399999995,144.9644836,0,7.403,14.829035500000002
91,ORDB10444,2018-08-13,15:26:11,Lunch,TP,"[('Chicken', 1), ('Fries', 9), ('Steak', 2), ('Burger', 9), ('Salad', 7)]",629.4,-37.8103404,144.9870615,0,9.991,13.533429
92,ORDZ03572,2018-01-22,08:40:33,Breakfast,NS,"[('Coffee', 6), ('Pancake', 4), ('Cereal', 7)]",289.0,-37.801226799999995,144.97442030000002,0,6.478,11.434547
93,ORDK03452,2018-05-15,12:23:39,Lunch,BK,"[('Burger', 9), ('Chicken', 4), ('Salad', 5)]",493.0,-37.818267299999995,144.9642352,0,7.723,14.086180800000001
94,ORDK06427,2018-07-27,14:45:38,Lunch,BK,"[('Chicken', 10), ('Steak', 10), ('Burger', 4), ('Salad', 1)]",911.2,-37.801237,144.96318259999998,0,8.076,14.146711600000001
95,ORDY06462,2018-02-25,09:51:32,Breakfast,TP,"[('Pancake', 1), ('Cereal', 6), ('Eggs', 2)]",194.25,-37.8023809,144.9918315,0,11.354,15.8573973
96,ORDK03365,2018-08-07,15:16:03,Lunch,BK,"[('Burger', 5), ('Chicken', 2), ('Fries', 8), ('Salad', 3)]",366.6,-37.8108766,145.01413080000003,0,3.632,9.367469400000001
97,ORDK01844,2018-04-10,11:12:40,Breakfast,BK,"[('Pancake', 10), ('Coffee', 6)]",287.5,-37.802889,144.9476755,0,8.903,13.787162699999998
98,ORDZ05717,2018-11-10,18:18:35,Dinner,NS,"[('Pasta', 10), ('Salmon', 8)]",603.0,-37.799738,144.9573739,0,7.286,15.357116699999999
99,ORDZ04202,2018-04-07,11:12:40,Breakfast,NS,"[('Coffee', 6), ('Pancake', 5)]",166.25,-37.8181372,145.01075519999998,0,11.023,17.8342962
100,ORDK05316,2018-04-01,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Pancake', 4)]",163.0,-37.817163,144.9534711,0,8.656,16.6818423
101,ORDX03472,2018-11-20,18:38:52,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 10), ('Shrimp', 9)]",946.0,-37.817809000000004,144.95180449999998,0,9.084,15.926171799999999
102,ORDC05875,2018-04-30,11:53:14,Breakfast,NS,"[('Coffee', 3), ('Eggs', 2), ('Cereal', 2)]",108.5,-37.814873799999994,144.9449284,0,9.193,14.1079989
103,ORDY06272,2018-07-30,14:55:46,Lunch,TP,"[('Burger', 3), ('Steak', 6), ('Fries', 1), ('Salad', 5)]",461.0,-37.804674299999995,144.9931465,0,10.977,13.450215099999998
104,ORDI00795,2018-04-13,11:22:49,Breakfast,NS,"[('Coffee', 7), ('Cereal', 8)]",220.5,-37.8014226,144.9469542,0,8.38,13.533288899999999
105,ORDK06946,2018-10-25,17:48:10,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 2)]",257.0,-37.8190847,144.963387,0,7.862,14.742911900000001
106,ORDX08255,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Coffee', 4)]",114.0,-37.8151312,144.9662281,0,7.581,12.483907499999999
107,ORDA09227,2018-05-23,12:43:56,Lunch,BK,"[('Burger', 2), ('Fries', 2), ('Chicken', 8), ('Salad', 6)]",445.19999999999993,-37.8134464,144.9897247,0,5.375,11.1859908
108,ORDI05585,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 6), ('Cereal', 1), ('Pancake', 10), ('Coffee', 5)]",433.0,-37.800388299999995,144.9587906,0,7.211,12.049209199999998
109,ORDC05502,2018-08-24,15:46:28,Lunch,NS,"[('Steak', 3), ('Burger', 4), ('Salad', 4), ('Chicken', 10), ('Fries', 6)]",719.8,-37.8012679,144.9527585,0,7.782,13.003624900000002
110,ORDZ08085,2018-11-07,18:18:35,Dinner,NS,"[('Pasta', 3), ('Shrimp', 10), ('Salmon', 5)]",827.5,-37.810176,144.9614425,0,7.633,13.346425
111,ORDA03797,2018-06-21,13:34:38,Lunch,BK,"[('Salad', 3), ('Fries', 9), ('Chicken', 3), ('Steak', 7)]",570.6,-37.8164963,144.9458666,0,9.268,15.2065881
112,ORDZ03865,2018-12-21,19:39:43,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 9)]",696.0,-37.8149505,144.9377017,0,9.848,16.1996047
113,ORDX02305,2018-11-16,18:38:52,Dinner,BK,"[('Pasta', 3), ('Shrimp', 1), ('Salmon', 4), ('Fish&Chips', 5)]",475.5,-37.8149764,145.008444,0,3.858,10.2383534
114,ORDC06069,2018-05-17,12:23:39,Lunch,NS,"[('Steak', 2), ('Fries', 10)]",210.0,-37.808544299999994,144.9634169,0,7.49,12.9508707
115,ORDB01774,2018-12-20,19:39:43,Dinner,TP,"[('Shrimp', 2), ('Pasta', 3), ('Salmon', 5), ('Fish&Chips', 10)]",745.5,-37.8211236,144.95496550000001,0,8.191,12.3885784
116,ORDZ05373,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 1), ('Cereal', 8), ('Coffee', 10)]",265.0,-37.8085396,144.999884,1,9.276,7.630215400000001
117,ORDI08845,2018-10-16,17:27:53,Dinner,NS,"[('Shrimp', 1), ('Fish&Chips', 7), ('Salmon', 3)]",422.0,-37.823651700000006,144.996533,0,10.231,16.375598699999998
118,ORDZ01893,2018-03-17,10:21:58,Breakfast,NS,"[('Eggs', 9), ('Coffee', 10), ('Cereal', 2)]",315.0,-37.8214287,144.9894055,0,9.442,16.221891699999997
119,ORDZ03099,2018-08-31,15:56:37,Lunch,NS,"[('Chicken', 8), ('Salad', 2), ('Steak', 5)]",515.4,-37.808570700000004,144.9612186,0,7.731,13.410909599999998
120,ORDC01469,2018-06-09,13:14:21,Lunch,NS,"[('Salad', 3), ('Fries', 1), ('Burger', 1)]",94.6,-37.7998391,144.9265225,0,11.071,18.5071143
121,ORDC02347,2018-08-14,15:26:11,Lunch,NS,"[('Steak', 5), ('Chicken', 8), ('Burger', 6), ('Salad', 8)]",804.6,-37.821527200000006,145.0018593,0,10.526,16.411035000000002
122,ORDB08254,2018-12-04,19:09:17,Dinner,TP,"[('Fish&Chips', 10), ('Shrimp', 10)]",890.0,-37.8245789,144.969445,0,8.16,12.3058662
123,ORDX09534,2018-05-11,12:13:31,Lunch,BK,"[('Fries', 5), ('Salad', 3), ('Chicken', 1)]",143.6,-37.8046549,145.0019024,0,4.734,10.6378803
124,ORDC04176,2018-09-23,16:47:19,Dinner,NS,"[('Pasta', 1), ('Shrimp', 5), ('Salmon', 10), ('Fish&Chips', 4)]",847.5,-37.798957,144.95426740000002,0,7.592,15.522715900000001
125,ORDI01709,2018-03-22,10:32:06,Breakfast,NS,"[('Eggs', 2), ('Coffee', 3), ('Cereal', 6)]",192.5,-37.8189399,144.9626801,0,8.726,13.701459400000001
126,ORDZ08708,2018-09-03,16:06:45,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 6)]",375.0,-37.8147037,144.93552759999997,0,10.138,15.9580685
127,ORDZ09654,2018-05-18,12:33:48,Lunch,NS,"[('Chicken', 1), ('Steak', 1)]",77.0,-37.8149007,144.94502319999998,0,9.182,14.4149237
128,ORDK02400,2018-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 10), ('Shrimp', 7), ('Pasta', 3), ('Salmon', 2)]",892.5,-37.81969,144.9989739,0,5.019,14.624540900000001
129,ORDK00580,2018-07-05,14:05:04,Lunch,BK,"[('Chicken', 7), ('Fries', 3), ('Salad', 3)]",311.6,-37.80467279999999,144.9365014,0,9.939,16.1800214
130,ORDY01058,2018-10-18,17:38:01,Dinner,TP,"[('Pasta', 6), ('Shrimp', 4), ('Salmon', 8)]",709.0,-37.8033053,144.9510182,0,9.886,14.0593478
131,ORDA07025,2018-01-15,08:20:16,Breakfast,BK,"[('Coffee', 7), ('Eggs', 7)]",206.5,-37.815102,144.9230496,1,11.882,8.8678226
132,ORDX00777,2018-05-14,12:23:39,Lunch,BK,"[('Chicken', 10), ('Fries', 7), ('Steak', 8), ('Salad', 10)]",936.0,-37.8006458,145.00591269999998,0,4.772,10.755139
133,ORDA10903,2018-02-22,09:41:24,Breakfast,BK,"[('Eggs', 8), ('Coffee', 8), ('Cereal', 5), ('Pancake', 9)]",559.25,-37.8260999,144.9847408,0,7.356,11.774531399999999
134,ORDZ09473,2018-02-28,09:51:32,Breakfast,NS,"[('Coffee', 4), ('Eggs', 3)]",96.0,-37.8132344,145.0001751,0,9.747,14.7473451
135,ORDY07002,2018-02-08,09:10:59,Breakfast,TP,"[('Cereal', 8), ('Coffee', 3), ('Pancake', 10), ('Eggs', 3)]",499.0,-37.8016092,144.9584589,0,9.55,12.305961199999999
136,ORDI09714,2018-05-28,12:54:05,Lunch,NS,"[('Salad', 8), ('Fries', 6), ('Burger', 7), ('Chicken', 1), ('Steak', 10)]",908.6,-37.8151776,144.9731826,0,8.03,13.7486475
137,ORDJ03316,2018-05-28,12:54:05,Lunch,TP,"[('Burger', 1), ('Fries', 10), ('Steak', 1)]",196.0,-37.8088693,144.94626350000001,0,9.783,13.1777275
138,ORDA05964,2018-06-30,13:54:55,Lunch,BK,"[('Fries', 2), ('Chicken', 8), ('Burger', 8), ('Salad', 1), ('Steak', 9)]",950.2,-37.810713,144.938994,0,9.817,18.5744124
139,ORDA02537,2018-07-17,14:25:21,Lunch,BK,"[('Fries', 2), ('Burger', 3)]",117.0,-37.80806079999999,144.9490295,0,8.843,15.0355098
140,ORDY07525,2018-10-20,17:38:01,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 7)]",409.0,-37.8078257,144.99198769999998,0,10.513,15.518004800000002
141,ORDY02498,2018-03-01,09:51:32,Breakfast,TP,"[('Cereal', 2), ('Coffee', 10), ('Pancake', 1), ('Eggs', 9)]",339.25,-37.8063852,145.01003269999998,0,12.376,14.514915
142,ORDI00649,2018-12-29,20:00:00,Dinner,NS,"[('Shrimp', 1), ('Pasta', 9), ('Fish&Chips', 9), ('Salmon', 4)]",780.5,-37.8137954,144.9718227,0,7.671,15.1080293
143,ORDC06685,2018-05-07,12:03:22,Lunch,NS,"[('Burger', 10), ('Steak', 1), ('Salad', 10), ('Fries', 4), ('Chicken', 3)]",671.0,-37.8144221,144.96135800000002,0,8.207,13.0488306
